price_lkr,brand,model,year,mileage_km,fuel_type,engine_capacity_cc,transmission
19100000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
20250000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
13490000.0,Toyota,Chr,2018,53000.0,Petrol,1200.0,Automatic
20590000.0,Honda,Vezel,2025,0.0,Hybrid,1490.0,Automatic
10850000.0,Toyota,Roomy,2025,0.0,Petrol,1000.0,Automatic
13500000.0,Daihatsu,Rocky,2024,7000.0,Hybrid,1200.0,Automatic
9075000.0,Nissan,Roox,2024,2000.0,Hybrid,660.0,Automatic
28500000.0,Toyota,Rav4,2020,36000.0,Petrol,2000.0,Automatic
12500000.0,Mitsubishi,Montero,2003,198230.0,Petrol,3500.0,Automatic
10500000.0,Honda,Jade,2016,97000.0,Hybrid,1500.0,Automatic
3800000.0,Suzuki,Alto,2015,79000.0,Petrol,800.0,Manual
13550000.0,Toyota,Chr,2017,98466.0,Petrol,1200.0,Automatic
6960000.0,Suzuki,Wagon R Stingray,2018,168000.0,Petrol,658.0,Automatic
7750000.0,Honda,Civic,2012,198000.0,Petrol,1600.0,Automatic
11150000.0,Honda,Vezel,2017,93000.0,Hybrid,1490.0,Automatic
9590000.0,Dfsk,Glory,2022,40000.0,Petrol,1500.0,Automatic
43590000.0,Bmw,X1,2024,0.0,Hybrid,1490.0,Automatic
16000000.0,Audi,A3,2024,9000.0,Petrol,1000.0,Automatic
11000000.0,Toyota,Roomy,2025,0.0,Petrol,1000.0,Automatic
13590000.0,Toyota,Raize,2025,0.0,Petrol,1200.0,Automatic
3470000.0,Suzuki,Alto,2003,120000.0,Petrol,680.0,Automatic
5750000.0,Suzuki,Hustler,2017,125112.0,Petrol,660.0,Automatic
4345000.0,Nissan,Sunny,2001,140000.0,Petrol,1500.0,Automatic
7275000.0,Nissan,Dayz,2024,18000.0,Petrol,660.0,Automatic
13950000.0,Toyota,Raize,2025,0.0,Hybrid,1200.0,Automatic
32850000.0,Land Rover,Discovery,2015,100000.0,Diesel,3000.0,Automatic
25500000.0,Mercedes Benz,C200,2019,39000.0,Petrol,1500.0,Automatic
15500000.0,Volkswagen,T-Cross,2023,3000.0,Petrol,1000.0,Tiptronic
5975000.0,Micro,Actyon,2008,129900.0,Diesel,2000.0,Manual
28500000.0,Bmw,X5,2016,66000.0,Hybrid,2000.0,Automatic
12000000.0,Honda,Civic,2018,75000.0,Petrol,1000.0,Automatic
25250000.0,Toyota,Crown,2014,102000.0,Hybrid,2500.0,Tiptronic
7500000.0,Toyota,Vitz,2017,130000.0,Petrol,1000.0,Automatic
126570000.00000063,Bentley,Other Model,2024,0.0,Petrol,4000.0,Automatic
29285000.0,Mercedes Benz,C200,2020,14000.0,Petrol,1500.0,Automatic
15490000.0,Toyota,Yaris Cross,2023,32000.0,Hybrid,1500.0,Automatic
15790000.0,Toyota,Yaris Cross,2023,24000.0,Hybrid,1500.0,Automatic
7000000.0,Kia,Rio,2015,16502.0,Petrol,1400.0,Automatic
9500000.0,Toyota,Allion,2008,84400.0,Petrol,1500.0,Automatic
13500000.0,Audi,Q2,2018,76000.0,Petrol,1000.0,Automatic
8650000.0,Nissan,Roox,2023,12500.0,Petrol,650.0,Automatic
33700000.0,Ford,Raptor Ranger,2025,0.0,Diesel,2000.0,Tiptronic
19890000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
9200000.0,Dfsk,Glory,2022,18779.0,Petrol,1500.0,Automatic
4200000.0,Toyota,Passo,2004,100000.0,Petrol,1000.0,Automatic
6800000.0,Suzuki,Wagon R,2018,62800.0,Hybrid,658.0,Automatic
25000000.0,Land Rover,Defender,2012,88600.0,Diesel,2402.0,Manual
33000000.0,Mercedes Benz,C200,2024,3000.0,Hybrid,1500.0,Tiptronic
37500000.0,Mercedes Benz,C200,2023,4000.0,Petrol,1500.0,Automatic
12950000.0,Toyota,Premio,2015,200000.0,Petrol,1500.0,Automatic
6675000.0,Toyota,Vitz,2015,115000.0,Petrol,1000.0,Automatic
20500000.0,Mercedes Benz,C180,2016,24500.0,Petrol,1600.0,Automatic
56000000.0,Toyota,Land Cruiser Prado,2024,3200.0,Petrol,2777.0,Automatic
6850000.0,Toyota,Vitz,2015,160000.0,Petrol,1000.0,Automatic
7350000.0,Nissan,Dayz,2023,24666.0,Petrol,650.0,Automatic
6475000.0,Suzuki,Wagon R,2018,99000.0,Hybrid,650.0,Automatic
6500000.0,Suzuki,Wagon R Fz,2017,96000.0,Hybrid,650.0,Automatic
9989000.0,Chery,Tiggo 4 Pro,2025,0.0,Petrol,1500.0,Automatic
1350000.0,Mitsubishi,Lancer,1986,150000.0,Petrol,1400.0,Manual
35750000.0,Toyota,Land Cruiser Prado,2015,147500.0,Diesel,3000.0,Tiptronic
13900000.0,Mitsubishi,Outlander,2015,115000.0,Hybrid,2000.0,Automatic
26450000.0,Mitsubishi,Montero,2016,142500.0,Diesel,3200.0,Tiptronic
28500000.0,Mitsubishi,Montero,2015,142000.0,Diesel,3200.0,Automatic
22650000.0,Toyota,Hilux,2020,69500.0,Diesel,2800.0,Tiptronic
6595000.0,Toyota,Passo,2016,72000.0,Petrol,1000.0,Automatic
35500000.0,Toyota,Land Cruiser Prado,2015,85000.0,Petrol,2700.0,Automatic
6450000.0,Honda,N-Box,2016,56000.0,Petrol,650.0,Automatic
13250000.0,Toyota,Chr,2018,110000.0,Petrol,1200.0,Automatic
1550000.0,Chery,Qq,2008,72000.0,Petrol,800.0,Manual
3150000.0,Zotye,Z100,2020,67000.0,Petrol,999.0,Manual
17050000.0,Honda,Crv,2018,112716.0,Petrol,1500.0,Automatic
89000000.0,Toyota,Land Cruiser Sahara,2025,0.0,Petrol,3500.0,Automatic
5175000.0,Toyota,Vitz,2009,158000.0,Petrol,1000.0,Automatic
8690000.0,Suzuki,S-Cross,2018,86500.0,Petrol,1000.0,Tiptronic
7900000.0,Dfsk,Glory,2019,69000.0,Petrol,1500.0,Automatic
11800000.0,Toyota,Urban Cruiser,2024,39.0,Hybrid,1000.0,Automatic
13000000.0,Toyota,Vanguard,2012,238000.0,Petrol,2400.0,Tiptronic
16100000.0,Audi,Q2,2019,44000.0,Petrol,1000.0,Automatic
22800000.0,Mitsubishi,L200,2025,299.0,Diesel,2400.0,Automatic
14250000.0,Bmw,318I,2014,52000.0,Petrol,1500.0,Automatic
20250000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
9950000.0,Toyota,Yaris,2023,7754.0,Petrol,1000.0,Automatic
126570000.00000063,Mercedes Benz,Other Model,2025,100.0,Petrol,4000.0,Automatic
26000000.0,Peugeot,408,2025,10.0,Hybrid,1200.0,Automatic
17350000.0,Toyota,Yaris,2025,0.0,Hybrid,1500.0,Automatic
3175000.0,Perodua,Kelisa,2006,145000.0,Petrol,1000.0,Automatic
14000000.0,Micro,Almaz,2023,19500.0,Petrol,1500.0,Automatic
5475000.0,Suzuki,Wagon R Stingray,2014,98000.0,Petrol,618.96,Automatic
22150000.0,Ford,Ranger,2018,86000.0,Diesel,3200.0,Automatic
18700000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
20690000.0,Honda,Zrv Z,2024,3000.0,Petrol,1500.0,Automatic
46500000.0,Toyota,Land Cruiser Prado,2011,181512.0,Diesel,4200.0,Automatic
1975000.0,Toyota,Corolla,1998,164999.0,Petrol,1500.0,Manual
12100000.0,Honda,Fit Shuttle,2016,85000.0,Hybrid,1500.0,Automatic
4990000.0,Suzuki,Swift,2006,142147.0,Petrol,1300.0,Automatic
10890000.0,Toyota,Raize,2020,98452.0,Petrol,1000.0,Automatic
5390000.0,Suzuki,Wagon R Fz,2015,108542.0,Hybrid,650.0,Automatic
14000000.0,Toyota,Land Cruiser Prado,2006,190000.0,Petrol,2700.0,Manual
9800000.0,Honda,Fit Shuttle,2014,165000.0,Hybrid,1330.0,Automatic
43000000.0,Land Rover,Range Rover Sport,2017,53214.0,Diesel,2000.0,Automatic
3790000.0,Chevrolet,Cruze,2003,118087.0,Petrol,1300.0,Automatic
13550000.0,Ford,Raptor Ranger,2015,136521.0,Diesel,3200.0,Manual
2425000.0,Fiat,Punto,2002,116000.0,Petrol,1200.0,Manual
12700000.0,Toyota,Raize,2022,29000.0,Hybrid,1200.0,Automatic
10800000.0,Daihatsu,Thor,2023,9000.0,Petrol,1000.0,Automatic
11075000.0,Dfsk,Glory,2023,98000.0,Petrol,1500.0,Automatic
6975000.0,Toyota,Rush,2009,152442.0,Petrol,1500.0,Automatic
6600000.0,Toyota,Corolla,2008,220000.0,Petrol,1590.0,Automatic
13850000.0,Toyota,Chr,2018,22000.0,Petrol,1200.0,Automatic
41000000.0,Toyota,Land Cruiser Prado,2017,128000.0,Petrol,2700.0,Automatic
17500000.0,Toyota,Yaris Cross,2025,0.0,Hybrid,1490.0,Automatic
69000000.0,Bmw,X2,2025,1000.0,Petrol,2000.0,Tiptronic
11495000.0,Honda,Vezel,2017,71000.0,Hybrid,1500.0,Automatic
8495000.0,Toyota,Aqua,2015,140000.0,Hybrid,1500.0,Automatic
7295000.0,Suzuki,Wagon R,2024,19000.0,Hybrid,650.0,Automatic
13890000.0,Toyota,Raize,2025,100.0,Hybrid,1200.0,Automatic
12400000.0,Kia,Other Model,2026,0.0,Petrol,990.0,Automatic
51800000.0,Toyota,Land Cruiser Prado,2023,14000.0,Petrol,2800.0,Automatic
24790000.0,Bmw,318I,2019,24000.0,Petrol,1500.0,Automatic
3975000.0,Chevrolet,Aveo,2008,127000.0,Petrol,1400.0,Manual
28900000.0,Toyota,Hilux,2026,0.0,Diesel,2800.0,Tiptronic
15450000.0,Audi,A3,2023,10000.0,Petrol,1000.0,Automatic
12700000.0,Daihatsu,Rocky,2025,0.0,Hybrid,1200.0,Automatic
9950000.0,Kia,Sorento,2011,180000.0,Diesel,2200.0,Automatic
11000000.0,Toyota,Prius,2012,155000.0,Hybrid,1800.0,Automatic
11700000.0,Peugeot,3008,2016,122000.0,Diesel,1199.0,Tiptronic
11350000.0,Kia,Sorento,2012,175000.0,Diesel,2200.0,Automatic
6900000.0,Toyota,Vitz,2016,151054.0,Petrol,1000.0,Automatic
4550000.0,Suzuki,Alto,2016,105000.0,Petrol,998.0,Automatic
7950000.0,Daihatsu,Taft,2023,9000.0,Petrol,650.0,Automatic
51500000.0,Toyota,Land Cruiser Prado,2023,18000.0,Petrol,2700.0,Tiptronic
16000000.0,Mercedes Benz,C180,2015,89000.0,Petrol,1600.0,Tiptronic
13285000.0,Mitsubishi,Eclipse Cross,2018,80000.0,Petrol,1500.0,Automatic
3625000.0,Suzuki,Alto,2015,148000.0,Petrol,800.0,Manual
9850000.0,Toyota,Premio,2012,172659.0,Petrol,1500.0,Automatic
5200000.0,Suzuki,Wagon R,2014,13500.0,Petrol,650.0,Automatic
12450000.0,Other Brand,Other Model,2025,6000.0,Petrol,1500.0,Automatic
10400000.0,Toyota,Roomy,2023,10900.0,Petrol,1000.0,Automatic
12850000.0,Mitsubishi,Eclipse Cross,2018,73000.0,Petrol,1500.0,Automatic
12000000.0,Nissan,Teana,2010,178000.0,Petrol,2500.0,Automatic
12500000.0,Mitsubishi,Montero,2003,129000.0,Petrol,3800.0,Automatic
3600000.0,Maruti Suzuki,Alto,2015,230000.0,Petrol,800.0,Manual
2800000.0,Micro,Panda,2015,90000.0,Petrol,1000.0,Manual
34600000.0,Ford,Raptor Ranger,2025,0.0,Diesel,2000.0,Tiptronic
21200000.0,Toyota,Yaris Cross,2025,0.0,Hybrid,1500.0,Automatic
11000000.0,Nissan,X-Trail,2016,143973.0,Petrol,1997.0,Automatic
11150000.0,Toyota,Prius,2013,131000.0,Hybrid,1800.0,Automatic
41500000.0,Bmw,X5,2018,72000.0,Diesel,2000.0,Automatic
12900000.0,Mitsubishi,L200,2016,165000.0,Diesel,2500.0,Manual
9200000.0,Honda,Grace,2015,47500.0,Petrol,1500.0,Automatic
62850000.0,Bmw,525I,2025,0.0,Petrol,2000.0,Automatic
19500000.0,Chrysler,300,2012,33000.0,Petrol,4200.0,Automatic
52900000.0,Toyota,Crown,2024,7000.0,Hybrid,2500.0,Automatic
44800000.0,Mercedes Benz,Glb,2025,0.0,Petrol,1300.0,Automatic
30450000.0,Toyota,Voxy,2025,0.0,Hybrid,1800.0,Automatic
14000000.0,Audi,Q3,2016,100000.0,Petrol,1600.0,Automatic
29600000.0,Ford,Raptor Ranger,2024,0.0,Diesel,3000.0,Tiptronic
57500000.0,Toyota,Land Cruiser Prado,2024,3500.0,Petrol,2700.0,Automatic
59500000.0,Toyota,Crown,2024,0.0,Hybrid,2500.0,Automatic
28450000.0,Toyota,Corolla,2025,0.0,Hybrid,1800.0,Automatic
26500000.0,Mercedes Benz,E200,2016,39500.0,Petrol,2000.0,Tiptronic
6975000.0,Suzuki,Wagon R Fx,2024,6000.0,Petrol,660.0,Automatic
16750001.0,Toyota,Chr,2023,15000.0,Petrol,1200.0,Automatic
6800000.0,Toyota,Vitz,2015,104000.0,Petrol,1000.0,Automatic
17950000.0,Audi,A3,2023,13000.0,Petrol,1000.0,Automatic
25700000.0,Honda,Crv,2025,68.0,Petrol,1500.0,Automatic
25700000.0,Honda,Crv,2025,20.0,Petrol,1500.0,Automatic
17300000.0,Honda,Vezel,2025,5.0,Hybrid,1500.0,Automatic
25600000.0,Honda,Crv,2025,5.0,Petrol,1500.0,Automatic
13500000.0,Toyota,Raize,2025,50.0,Hybrid,1200.0,Automatic
17900000.0,Honda,Vezel,2025,18.0,Hybrid,1500.0,Automatic
7150000.0,Toyota,Aqua,2014,130000.0,Hybrid,1500.0,Automatic
8500000.0,Nissan,Dayz,2024,2500.0,Hybrid,660.0,Automatic
15950000.0,Toyota,Axio,2025,0.0,Hybrid,1500.0,Automatic
7865000.0,Dfsk,Glory,2021,50000.0,Petrol,2000.0,Automatic
3150000.0,Micro,Mx 7,2012,182500.0,Petrol,1500.0,Manual
10675000.0,Kia,Other Model,2026,0.0,Petrol,1000.0,Automatic
10750000.0,Toyota,Roomy,2025,0.0,Petrol,1000.0,Automatic
11675000.0,Kia,Other Model,2026,0.0,Petrol,1000.0,Automatic
30850000.0,Honda,Crv,2025,0.0,Petrol,1500.0,Automatic
8450000.0,Suzuki,Other Model,2025,5.0,Petrol,660.0,Automatic
26900000.0,Toyota,Other Model,2023,15000.0,Diesel,2800.0,Automatic
6380000.0,Honda,Fit,2012,120000.0,Petrol,1330.0,Automatic
18500000.0,Bmw,520D,2013,224000.0,Diesel,2000.0,Automatic
8250000.0,Suzuki,Wagon R Fx,2024,12800.0,Hybrid,650.0,Automatic
3975000.0,Micro,Geely,2017,60000.0,Petrol,1000.0,Automatic
8990000.0,Nissan,Roox,2024,0.0,Hybrid,660.0,Automatic
14300000.0,Toyota,Raize,2025,0.0,Hybrid,1200.0,Automatic
6900000.0,Toyota,Vitz,2016,74000.0,Petrol,1000.0,Automatic
14000000.0,Toyota,Raize,2025,0.0,Hybrid,1200.0,Automatic
15450000.0,Audi,Q2,2020,23000.0,Petrol,1000.0,Automatic
9000000.0,Toyota,Prius,2012,170000.0,Hybrid,1800.0,Automatic
10250000.0,Toyota,Roomy,2024,1500.0,Petrol,1000.0,Automatic
8600000.0,Suzuki,Wagon R Zx,2025,0.0,Hybrid,660.0,Automatic
16950000.0,Jeep,Compass,2019,46000.0,Petrol,1400.0,Automatic
5290000.0,Suzuki,Celerio,2017,115000.0,Petrol,1000.0,Automatic
16875000.0,Honda,Vezel,2025,0.0,Hybrid,1490.0,Automatic
14400000.0,Toyota,Raize,2026,0.0,Hybrid,1200.0,Automatic
55000000.0,Toyota,Land Cruiser Prado,2018,16000.0,Diesel,2755.0,Automatic
24500000.0,Toyota,Hilux,2025,250.0,Diesel,2800.0,Automatic
58500000.0,Mercedes Benz,E200,2024,6500.0,Petrol,2000.0,Automatic
47000000.0,Mercedes Benz,S500,2015,112000.0,Petrol,2996.0,Tiptronic
6500000.0,Toyota,Yaris,2010,179000.0,Petrol,1300.0,Automatic
12800000.0,Volkswagen,T-Cross,2023,15100.0,Petrol,1000.0,Automatic
19950000.0,Honda,Vezel,2025,0.0,Petrol,1500.0,Automatic
20350000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
9750000.0,Toyota,Axio,2016,120000.0,Cng,1500.0,Automatic
2840000.0,Nissan,Pulsar,1997,100000.0,Petrol,1500.0,Automatic
10700000.0,Tata,Other Model,2025,11000.0,Petrol,1200.0,Automatic
5625000.0,Suzuki,Celerio,2018,64000.0,Petrol,1000.0,Automatic
5100000.0,Daihatsu,Terios,2001,195195.0,Petrol,650.0,Automatic
11000000.0,Suzuki,Vitara,2020,28000.0,Petrol,1000.0,Tiptronic
13490000.0,Toyota,Chr,2018,86000.0,Petrol,1200.0,Automatic
8200000.0,Toyota,Allion,2007,180000.0,Petrol,1500.0,Automatic
2175000.0,Maruti,Other Model,2007,131200.0,Petrol,800.0,Manual
15950000.0,Toyota,Premio,2018,78000.0,Petrol,1500.0,Automatic
18700000.0,Honda,Vezel,2024,0.0,Hybrid,1500.0,Automatic
13500000.0,Audi,A3,2018,160000.0,Petrol,1200.0,Automatic
6750000.0,Honda,Fit,2013,64000.0,Hybrid,1300.0,Automatic
49500000.0,Land Rover,Range Rover Sport,2019,55000.0,Petrol,2000.0,Automatic
12490000.0,Kia,Other Model,2025,0.0,Petrol,1000.0,Automatic
1344750.0,Nissan,Ad Wagon,1985,31222.0,Petrol,1500.0,Manual
19950000.0,Honda,Vezel,2025,0.0,Petrol,1500.0,Automatic
30000000.0,Mercedes Benz,E300,2018,30000.0,Petrol,2000.0,Automatic
39900000.0,Toyota,Land Cruiser Prado,2017,75000.0,Petrol,2700.0,Automatic
20500000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
6500000.0,Nissan,Tiida,2008,73500.0,Petrol,1500.0,Automatic
12300000.0,Toyota,Raize,2025,0.0,Petrol,1000.0,Automatic
13750000.0,Toyota,Land Cruiser Prado,2004,172500.0,Petrol,2700.0,Automatic
6585000.0,Suzuki,Alto,2024,4000.0,Petrol,660.0,Automatic
4300000.0,Isuzu,D-Max,1998,269018.250000001,Diesel,2499.0,Manual
10500000.0,Kia,Sorento,2011,130000.0,Diesel,2200.0,Automatic
8890000.0,Toyota,Roomy,2023,6000.0,Petrol,1000.0,Automatic
14800000.0,Mitsubishi,Montero,2011,131800.0,Diesel,2500.0,Tiptronic
18500000.0,Audi,A3,2023,8000.0,Petrol,1000.0,Automatic
17750000.0,Honda,Vezel,2024,3500.0,Hybrid,1500.0,Automatic
89500000.0,Porsche,Taycan,2024,5000.0,Electric,800.0,Automatic
30999999.0,Nissan,X-Trail,2025,0.0,Petrol,1498.0,Automatic
59000000.0,Jeep,Wrangler,2025,0.0,Petrol,1995.0,Automatic
65000000.0,Toyota,Land Cruiser Prado,2025,0.0,Petrol,2755.0,Automatic
37650000.0,Land Rover,Discovery,2019,142500.0,Diesel,2000.0,Automatic
19500000.0,Land Rover,Defender,2015,160000.0,Diesel,2500.0,Automatic
8500000.0,Toyota,Vitz,2018,43000.0,Petrol,990.0,Automatic
18250000.0,Toyota,Yaris Ativ,2025,0.0,Hybrid,1500.0,Automatic
20390000.0,Honda,Vezel,2025,5.0,Hybrid,1490.0,Automatic
8450000.0,Daihatsu,Taft,2024,0.0,Petrol,660.0,Automatic
6650000.0,Suzuki,Alto,2024,18000.0,Petrol,660.0,Automatic
13990000.0,Toyota,Raize,2025,14.0,Hybrid,1200.0,Automatic
34590000.0,Bmw,I4,2022,18000.0,Electric,618.96,Automatic
6840000.0,Suzuki,Wagon R Stingray,2018,82123.0,Petrol,660.0,Automatic
24780000.0,Bmw,318I,2019,24000.0,Petrol,1500.0,Automatic
9850000.0,Toyota,Yaris,2023,25000.0,Petrol,1000.0,Automatic
48590000.0,Mercedes Benz,Eqe 300,2024,20000.0,Electric,618.96,Automatic
14300000.0,Toyota,Raize,2025,0.0,Hybrid,1200.0,Automatic
18250000.0,Toyota,Yaris Ativ,2025,0.0,Hybrid,1500.0,Automatic
19100000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
9200000.0,Hyundai,Tucson,2013,82899.0,Diesel,2000.0,Automatic
6650000.0,Toyota,Corolla,2007,129690.0,Petrol,1794.0,Automatic
26950000.0,Toyota,Land Cruiser Prado,2011,125814.0,Petrol,2700.0,Automatic
12250000.0,Kia,Other Model,2025,0.0,Petrol,1000.0,Automatic
4400000.0,Hyundai,Eon,2017,126000.0,Petrol,800.0,Manual
20150000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
25000000.0,Land Rover,Discovery,2013,193000.0,Diesel,3000.0,Automatic
29550000.0,Toyota,Hilux,2025,0.0,Diesel,2800.0,Automatic
107000000.0,Bmw,X5,2025,0.0,Hybrid,3000.0,Automatic
11000000.0,Nissan,X-Trail,2016,160000.0,Petrol,1990.0,Automatic
7690000.0,Toyota,Vitz,2017,45000.0,Petrol,1000.0,Automatic
6390000.0,Daihatsu,Mira,2024,2000.0,Petrol,660.0,Automatic
7450000.0,Toyota,Tank,2017,93000.0,Petrol,1000.0,Automatic
3625000.0,Nissan,March,2001,198500.0,Petrol,990.0,Automatic
13000000.0,Toyota,Raize,2023,20000.0,Petrol,1200.0,Automatic
12000000.0,Land Rover,Freelander,2013,64430.0,Diesel,2200.0,Automatic
8350000.0,Suzuki,Wagon R Zx,2023,12000.0,Petrol,660.0,Automatic
9300000.0,Honda,Freed,2013,90500.0,Petrol,1490.0,Automatic
5975000.0,Daihatsu,Mira,2023,17000.0,Petrol,660.0,Automatic
14390000.0,Toyota,Raize,2025,0.0,Hybrid,1200.0,Automatic
6750000.0,Toyota,Corolla,2008,108000.0,Petrol,1600.0,Automatic
13190000.0,Kia,Other Model,2026,5.0,Petrol,998.0,Automatic
8675000.0,Suzuki,Wagon R Stingray,2023,2500.0,Petrol,660.0,Automatic
5790000.0,Nissan,Dayz,2015,49860.0,Petrol,650.0,Automatic
6550000.0,Mitsubishi,Ek Wagon,2024,4000.0,Petrol,660.0,Automatic
105000000.0,Toyota,Land Cruiser Sahara,2025,0.0,Diesel,3300.0,Automatic
126570000.00000063,Land Rover,Range Rover,2025,0.0,Petrol,3000.0,Automatic
126570000.00000063,Land Rover,Range Rover,2025,0.0,Petrol,3000.0,Automatic
126570000.00000063,Land Rover,Range Rover,2025,0.0,Petrol,3000.0,Automatic
57500000.0,Toyota,Alphard,2025,0.0,Hybrid,2500.0,Automatic
92500000.0,Toyota,Land Cruiser Sahara,2024,4000.0,Petrol,3500.0,Automatic
26500000.0,Land Rover,Range Rover,2008,90000.0,Diesel,4200.0,Automatic
95500000.0,Toyota,Land Cruiser Sahara,2025,0.0,Petrol,3500.0,Automatic
8500000.0,Daihatsu,Taft,2023,13000.0,Petrol,660.0,Automatic
8800000.0,Daihatsu,Taft,2023,8000.0,Petrol,660.0,Automatic
8800000.0,Daihatsu,Taft,2024,9000.0,Petrol,660.0,Automatic
16700000.0,Honda,Vezel,2022,13500.0,Petrol,1500.0,Automatic
8800000.0,Mitsubishi,Ek Space,2023,10000.0,Petrol,658.0,Automatic
8350000.0,Nissan,Dayz,2023,5000.0,Petrol,659.0,Automatic
7500000.0,Suzuki,Wagon R,2024,6000.0,Petrol,658.0,Automatic
16950000.0,Toyota,Yaris Cross,2023,4000.0,Petrol,1500.0,Automatic
16000000.0,Honda,Crv,2018,112700.0,Petrol,1500.0,Automatic
46500000.0,Toyota,Land Cruiser Sahara,2010,115000.0,Diesel,4200.0,Automatic
7650000.0,Suzuki,Wagon R,2024,3000.0,Petrol,660.0,Automatic
61500000.0,Toyota,Land Cruiser Prado,2017,29000.0,Diesel,2800.0,Automatic
45850000.0,Land Rover,Range Rover Evoque,2024,10000.0,Petrol,1500.0,Automatic
9800000.0,Suzuki,Other Model,2025,0.0,Petrol,658.0,Automatic
8750000.0,Daihatsu,Taft,2024,0.0,Petrol,660.0,Automatic
4300000.0,Toyota,Hilux,1982,166920.0,Diesel,2160.0,Manual
12800000.0,Suzuki,Swift,2024,3530.0,Hybrid,1200.0,Automatic
7800000.0,Daihatsu,Mira,2023,6300.0,Petrol,660.0,Automatic
10350000.0,Toyota,Yaris,2024,14000.0,Petrol,1000.0,Automatic
36500000.0,Ford,Raptor Ranger,2025,0.0,Diesel,2000.0,Automatic
9850000.0,Honda,N-Box,2025,0.0,Petrol,660.0,Automatic
19000000.0,Honda,Vezel,2024,13000.0,Hybrid,1500.0,Automatic
8800000.0,Honda,N-Wgn,2024,0.0,Petrol,660.0,Automatic
13500000.0,Nissan,Almera,2025,0.0,Petrol,1000.0,Automatic
17500000.0,Honda,Wr-V,2024,0.0,Petrol,1500.0,Automatic
13500000.0,Nissan,Almera,2025,0.0,Petrol,1000.0,Automatic
10950000.0,Daihatsu,Copen,2024,2750.0,Petrol,660.0,Automatic
13250000.0,Suzuki,Swift,2024,0.0,Hybrid,1200.0,Automatic
14450000.0,Mitsubishi,Montero,2012,161000.0,Diesel,2500.0,Automatic
9150000.0,Suzuki,Wagon R,2023,0.0,Hybrid,660.0,Automatic
126570000.00000063,Land Rover,Range Rover,2025,0.0,Hybrid,3000.0,Automatic
63500000.0,Toyota,Land Cruiser Prado,2024,3000.0,Petrol,2700.0,Automatic
8690000.0,Toyota,Roomy,2023,11000.0,Petrol,1000.0,Automatic
9400000.0,Toyota,Roomy,2023,6000.0,Petrol,1000.0,Automatic
11475000.0,Honda,Vezel,2017,98000.0,Hybrid,1500.0,Automatic
9324000.0,Toyota,Premio,2007,160000.0,Petrol,1500.0,Automatic
8250000.0,Toyota,Aqua,2015,85000.0,Hybrid,1500.0,Automatic
8950000.0,Suzuki,Swift,2018,50000.0,Petrol,1000.0,Automatic
3650000.0,Suzuki,Swift,2001,180800.0,Petrol,1320.0,Automatic
9700000.0,Mitsubishi,L200,2007,185000.0,Diesel,2500.0,Manual
3825000.0,Suzuki,Alto,2014,96500.0,Petrol,800.0,Manual
11650000.0,Toyota,Raize,2024,21000.0,Petrol,1000.0,Automatic
13190000.0,Kia,Other Model,2026,10.0,Petrol,998.0,Automatic
1344750.0,Tata,Nano,2013,95413.0,Petrol,650.0,Manual
10500000.0,Toyota,Axio,2015,81000.0,Hybrid,1500.0,Automatic
5950000.0,Nissan,Dayz,2015,33000.0,Petrol,660.0,Automatic
10000000.0,Kia,Sorento,2011,182000.0,Diesel,2200.0,Automatic
2300000.0,Nissan,Sunny,1994,250000.0,Petrol,1250.0,Manual
9000000.0,Toyota,Yaris,2023,10000.0,Petrol,1000.0,Automatic
13100000.0,Mitsubishi,Montero,2003,129000.0,Petrol,3000.0,Automatic
8450000.0,Daihatsu,Taft,2024,200.0,Petrol,660.0,Automatic
1344750.0,Nissan,Sunny,1983,165000.0,Petrol,1400.0,Manual
20200000.0,Honda,Vezel,2025,0.0,Hybrid,1490.0,Automatic
20300000.0,Honda,Vezel,2025,0.0,Hybrid,1500.0,Automatic
41900000.0,Mercedes Benz,C200,2025,2100.0,Petrol,1500.0,Automatic
10000000.0,Nissan,Magnite,2025,43.0,Petrol,1000.0,Automatic
24500000.0,Honda,Step Wagon,2024,2800.0,Petrol,1500.0,Automatic
2500000.0,Suzuki,Maruti,2006,67190.0,Petrol,993.0,Manual
10500000.0,Toyota,Roomy,2023,18000.0,Petrol,1000.0,Automatic
10500000.0,Suzuki,Spacia,2025,0.0,Hybrid,650.0,Automatic
37500000.0,Audi,Q3,2025,0.0,Petrol,1400.0,Automatic
11500000.0,Toyota,Taisor,2024,270.0,Petrol,1000.0,Automatic
24500000.0,Audi,Q7,2016,89000.0,Petrol,1990.0,Automatic
6850000.0,Honda,Insight,2010,105000.0,Hybrid,1339.0,Automatic
