url,title_text,price_lkr,brand,model,year,mileage_km,fuel_type,engine_capacity_cc,transmission,location
https://ikman.lk/en/ad/mitsubishi-eclipse-cross-2018-for-sale-colombo-331,Mitsubishi Eclipse Cross 2018 for Sale in Boralesgamuwa | ikman,12850000,Mitsubishi,Eclipse Cross,2018,73000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/nissan-teana-j32-2010-for-sale-colombo,Nissan Teana J32 2010 for Sale in Dehiwala | ikman,12000000,Nissan,Teana,2010,178000,Petrol,2500,Automatic,
https://ikman.lk/en/ad/mitsubishi-montero-2003-for-sale-colombo-389,Mitsubishi Montero 2003 for Sale in Maharagama | ikman,12500000,Mitsubishi,Montero,2003,129000,Petrol,3800,Automatic,Colombo
https://ikman.lk/en/ad/maruti-suzuki-alto-2015-for-sale-colombo-475,Maruti Suzuki Alto 2015 for Sale in Angoda | ikman,3600000,Maruti Suzuki,Alto,2015,230000,Petrol,800,Manual,Colombo
https://ikman.lk/en/ad/micro-panda-2015-for-sale-gampaha-828,Micro Panda 2015 for Sale in Gampaha City | ikman,2800000,Micro,Panda,2015,90000,Petrol,1000,Manual,Gampaha
https://ikman.lk/en/ad/ford-raptor-ranger-2l-diesal-bi-turbo-2025-for-sale-colombo,Ford Raptor Ranger 2L DIESAL BI-TURBO 2025 for Sale in Kohuwala | ikman,34600000,Ford,Raptor Ranger,2025,0,Diesel,2000,Tiptronic,
https://ikman.lk/en/ad/toyota-yaris-cross-hev-premium-luxary-2025-for-sale-colombo,Toyota Yaris Cross HEV PREMIUM LUXARY 2025 for Sale in Kohuwala | ikman,21200000,Toyota,Yaris Cross,2025,0,Hybrid,1500,Automatic,
https://ikman.lk/en/ad/nissan-x-trail-hybrid-2016-for-sale-colombo-106,Nissan X-Trail Hybrid 2016 for Sale in Rajagiriya | ikman,11000000,Nissan,X-Trail,2016,143973,Petrol,1997,Automatic,Colombo
https://ikman.lk/en/ad/toyota-prius-g-touring-2013-for-sale-galle-2,Toyota Prius G Touring 2013 for Sale in Galle City | ikman,11150000,Toyota,Prius,2013,131000,Hybrid,1800,Automatic,Galle
https://ikman.lk/en/ad/bmw-x5-m-sport-2018-for-sale-colombo-1,BMW X5 M Sport 2018 for Sale in Nugegoda | ikman,41500000,BMW,X5,2018,72000,Diesel,2000,Automatic,Colombo
https://ikman.lk/en/ad/mitsubishi-l200-2016-for-sale-gampaha,Mitsubishi L200 2016 for Sale in Negombo | ikman,12900000,Mitsubishi,L200,2016,165000,Diesel,2500,Manual,
https://ikman.lk/en/ad/honda-grace-daa-gm-4-2015-for-sale-puttalam,Honda Grace EX 2015 for Sale in Wennappuwa | ikman,9200000,Honda,Grace,2015,47500,Petrol,1500,Automatic,
https://ikman.lk/en/ad/bmw-525i-lws-m-sport-plus-2025-for-sale-colombo-9,BMW 525i LWS M Sport Plus 2025 for Sale in Moratuwa | ikman,62850000,BMW,525i,2025,0,Petrol,2000,Automatic,Colombo
https://ikman.lk/en/ad/chrysler-300-2012-for-sale-gampaha,Chrysler 300 2012 for Sale in Negombo | ikman,19500000,Chrysler,300,2012,33000,Petrol,4200,Automatic,
https://ikman.lk/en/ad/toyota-crown-z-modellista-2024-for-sale-colombo-3,Toyota Crown Z Modellista 2024 for Sale in Moratuwa | ikman,52900000,Toyota,Crown,2024,7000,Hybrid,2500,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-glb-200-amg-premium-plus-2025-for-sale-colombo-24,Mercedes Benz GLB 200 AMG Premium Plus 2025 for Sale in Moratuwa | ikman,44800000,Mercedes Benz,GLB,2025,0,Petrol,1300,Automatic,Colombo
https://ikman.lk/en/ad/toyota-voxy-sz-highest-spec-2025-for-sale-colombo-31,Toyota Voxy SZ Highest Spec 2025 for Sale in Moratuwa | ikman,30450000,Toyota,Voxy,2025,0,Hybrid,1800,Automatic,Colombo
https://ikman.lk/en/ad/audi-q3-2016-for-sale-colombo-34,Audi Q3 2016 for Sale in Colombo 7 | ikman,14000000,Audi,Q3,2016,100000,Petrol,1600,Automatic,Colombo
https://ikman.lk/en/ad/ford-raptor-ranger-msrt-3l-v6-biturbo-2024-for-sale-colombo,Ford Raptor Ranger MSRT 3L V6 BI.TURBO 2024 for Sale in Kohuwala | ikman,29600000,Ford,Raptor Ranger,2024,0,Diesel,3000,Tiptronic,
https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-2024-for-sale-colombo-83,Toyota Land Cruiser Prado 250 2024 for Sale in Kohuwala | ikman,57500000,Toyota,Land Cruiser Prado,2024,3500,Petrol,2700,Automatic,Colombo
https://ikman.lk/en/ad/toyota-crown-modilesta-2024-for-sale-colombo-3,Toyota Crown Modilesta 2024 for Sale in Kohuwala | ikman,59500000,Toyota,Crown,2024,0,Hybrid,2500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-corolla-cross-z-facelift-hev-2025-for-sale-colombo-6,Toyota Corolla Cross Z Facelift HEV 2025 for Sale in Moratuwa | ikman,28450000,Toyota,Corolla,2025,0,Hybrid,1800,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-e200-amg-2016-for-sale-colombo-14,Mercedes Benz E200 AMG 2016 for Sale in Kalubowila | ikman,26500000,Mercedes Benz,E200,2016,39500,Petrol,2000,Tiptronic,Colombo
https://ikman.lk/en/ad/suzuki-wagon-r-fx-safety-2024-for-sale-galle-51,Suzuki Wagon R FX Safety 2024 for Sale in Elpitiya | ikman,6975000,Suzuki,Wagon R FX,2024,6000,Petrol,660,Automatic,Galle
https://ikman.lk/en/ad/toyota-chr-gt-safety-plus-2023-for-sale-colombo-23,Toyota CHR GT Safety Plus 2023 for Sale in Moratuwa | ikman,16750001,Toyota,CHR,2023,15000,Petrol,1200,Automatic,Colombo
https://ikman.lk/en/ad/toyota-vitz-2015-for-sale-kurunegala-286,Toyota Vitz 2015 for Sale in Narammala | ikman,6800000,Toyota,Vitz,2015,104000,Petrol,1000,Automatic,Kurunegala
https://ikman.lk/en/ad/audi-a3-sedan-urban-style-2023-for-sale-colombo-20,Audi A3 Sedan Urban Style 2023 for Sale in Moratuwa | ikman,17950000,Audi,A3,2023,13000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/honda-crv-vti-x-2025-for-sale-colombo-3,Honda CRV VTI - X + 2025 for Sale in Colombo 3 | ikman,25700000,Honda,CRV,2025,68,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/honda-crv-vti-x-2025-for-sale-colombo-4,Honda CRV VTI - X + 2025 for Sale in Colombo 3 | ikman,25700000,Honda,CRV,2025,20,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-colombo-266,Honda Vezel Z 2025 for Sale in Colombo 3 | ikman,17300000,Honda,Vezel,2025,5,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/honda-crv-vti-x-2025-for-sale-colombo-2,Honda CRV VTI X+ 2025 for Sale in Colombo 3 | ikman,25600000,Honda,CRV,2025,5,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-z-grade-2025-for-sale-colombo-107,Toyota Raize Z Grade 2025 for Sale in Colombo 3 | ikman,13500000,Toyota,Raize,2025,50,Hybrid,1200,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-492,Honda Vezel z Grade 2025 for Sale in Colombo 3 | ikman,17900000,Honda,Vezel,2025,18,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-gampaha-1428,Toyota Aqua 2014 for Sale in Nittambuwa | ikman,7150000,Toyota,Aqua,2014,130000,Hybrid,1500,Automatic,Gampaha
https://ikman.lk/en/ad/nissan-dayz-highway-star-g-2024-for-sale-colombo,Nissan Dayz highway star G 2024 for Sale in Colombo 3 | ikman,8500000,Nissan,Dayz,2024,2500,Hybrid,660,Automatic,
https://ikman.lk/en/ad/toyota-axio-ex-ehev-brand-new-2025-for-sale-colombo-3,Toyota Axio EX E:HEV Brand New 2025 for Sale in Moratuwa | ikman,15950000,Toyota,Axio,2025,0,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/dfsk-glory-suv-7-seater-2021-for-sale-colombo,DFSK Glory SUV 7-Seater 2021 for Sale in Kohuwala | ikman,7865000,DFSK,Glory,2021,50000,Petrol,2000,Automatic,
https://ikman.lk/en/ad/micro-mx-7-2012-for-sale-kandy-1,Micro MX 7 2012 for Sale in Kandy City | ikman,3150000,Micro,MX 7,2012,182500,Petrol,1500,Manual,Kandy
https://ikman.lk/en/ad/kia-sonet-htx-10-turbo-2026-for-sale-colombo,Kia SONET HTX 1.0 TURBO 2026 for Sale in Nugegoda | ikman,10675000,Kia,Other Model,2026,0,Petrol,1000,Automatic,
https://ikman.lk/en/ad/toyota-roomy-custom-gt-turbo-2025-for-sale-colombo-93,Toyota Roomy CUSTOM GT TURBO 2025 for Sale in Moratuwa | ikman,10750000,Toyota,Roomy,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/kia-sonet-gtx-plus-2026-for-sale-colombo-20,Kia SONET GTX PLUS 2026 for Sale in Nugegoda | ikman,11675000,Kia,Other Model,2026,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/honda-crv-vti-lx-fully-loaded-2025-for-sale-colombo-1,Honda CRV VTI LX FULLY LOADED 2025 for Sale in Moratuwa | ikman,30850000,Honda,CRV,2025,0,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-every-join-2025-for-sale-colombo-57,Suzuki Every Join 2025 for Sale in Colombo 3 | ikman,8450000,Suzuki,Other Model,2025,5,Petrol,660,Automatic,Colombo
https://ikman.lk/en/ad/toyota-hiace-223-2023-for-sale-colombo,Toyota Hiace 223 2023 for Sale in Colombo 3 | ikman,26900000,Toyota,Other Model,2023,15000,Diesel,2800,Automatic,
https://ikman.lk/en/ad/honda-fit-gp1-navi-premium-2012-for-sale-gampaha,Honda Fit GP1 Navi Premium 2012 for Sale in Ja-Ela | ikman,6380000,Honda,Fit,2012,120000,Petrol,1330,Automatic,
https://ikman.lk/en/ad/bmw-520d-facelift-2013-for-sale-matara,BMW 520d Facelift 2013 for Sale in Matara City | ikman,18500000,BMW,520d,2013,224000,Diesel,2000,Automatic,
https://ikman.lk/en/ad/suzuki-wagon-r-fx-hybrid-2024-for-sale-colombo-43,Suzuki Wagon R FX Hybrid 2024 for Sale in Dehiwala | ikman,8250000,Suzuki,Wagon R FX,2024,12800,Hybrid,650,Automatic,Colombo
https://ikman.lk/en/ad/micro-geely-2017-for-sale-colombo,Micro Geely 2017 for Sale in Homagama | ikman,3975000,Micro,Geely,2017,60000,Petrol,1000,Automatic,
https://ikman.lk/en/ad/nissan-roox-highway-star-g-turbo-2024-for-sale-colombo-1,Nissan Roox HIGHWAY STAR G TURBO 2024 for Sale in Kalubowila | ikman,8990000,Nissan,Roox,2024,0,Hybrid,660,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2025-for-sale-colombo-136,Toyota Raize Z HYBRID 2025 for Sale in Kohuwala | ikman,14300000,Toyota,Raize,2025,0,Hybrid,1200,Automatic,Colombo
https://ikman.lk/en/ad/toyota-vitz-2016-for-sale-kurunegala-306,Toyota Vitz 2016 for Sale in Narammala | ikman,6900000,Toyota,Vitz,2016,74000,Petrol,1000,Automatic,Kurunegala
https://ikman.lk/en/ad/toyota-raize-z-grade-brand-new-2025-for-sale-gampaha-1,Toyota Raize Z Grade Brand New 2025 for Sale in Gampaha City | ikman,14000000,Toyota,Raize,2025,0,Hybrid,1200,Automatic,Gampaha
https://ikman.lk/en/ad/audi-q2-tfsi-23000-km-2020-for-sale-colombo-8,Audi Q2 TFSI 23000 KM 2020 for Sale in Moratuwa | ikman,15450000,Audi,Q2,2020,23000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-prius-2012-for-sale-matara-149,Toyota Prius 2012 for Sale in Matara City | ikman,9000000,Toyota,Prius,2012,170000,Hybrid,1800,Automatic,Matara
https://ikman.lk/en/ad/toyota-roomy-gt-turbo-2024-for-sale-colombo-15,Toyota Roomy GT Turbo 2024 for Sale in Dehiwala | ikman,10250000,Toyota,Roomy,2024,1500,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-wagon-r-zx-hybride-z-2025-for-sale-colombo-1,Suzuki Wagon R ZX Hybride Z 2025 for Sale in Malabe | ikman,8600000,Suzuki,Wagon R ZX,2025,0,Hybrid,660,Automatic,Colombo
https://ikman.lk/en/ad/jeep-compass-limited-edition-2019-for-sale-colombo-1,Jeep Compass Limited Edition 2019 for Sale in Battaramulla | ikman,16950000,Jeep,Compass,2019,46000,Petrol,1400,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-celerio-zxi-auto-2017-for-sale-gampaha-57,Suzuki Celerio ZXI Auto 2017 for Sale in Kadawatha | ikman,5290000,Suzuki,Celerio,2017,115000,Petrol,1000,Automatic,Gampaha
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-604,Honda Vezel Z GRADE 2025 for Sale in Nugegoda | ikman,16875000,Honda,Vezel,2025,0,Hybrid,1490,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-hybride-z-2026-for-sale-colombo,Toyota Raize Hybride Z 2026 for Sale in Malabe | ikman,14400000,Toyota,Raize,2026,0,Hybrid,1200,Automatic,
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2018-for-sale-colombo-17,Toyota Land Cruiser Prado 2018 for Sale in Talawatugoda | ikman,55000000,Toyota,Land Cruiser Prado,2018,16000,Diesel,2755,Automatic,Colombo
https://ikman.lk/en/ad/toyota-hilux-revo-rocco-2025-for-sale-colombo-87,Toyota Hilux Revo Rocco 2025 for Sale in Nugegoda | ikman,24500000,Toyota,Hilux,2025,250,Diesel,2800,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-e200-amg-line-2024-for-sale-colombo-1,Mercedes Benz E200 AMG Line 2024 for Sale in Kohuwala | ikman,58500000,Mercedes Benz,E200,2024,6500,Petrol,2000,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-s500-plus-hybrid-2015-for-sale-gampaha,Mercedes Benz S500 PLUS HYBRID 2015 for Sale in Ja-Ela | ikman,47000000,Mercedes Benz,S500,2015,112000,Petrol,2996,Tiptronic,
https://ikman.lk/en/ad/toyota-yaris-2010-for-sale-gampaha-19,Toyota Yaris 2010 for Sale in Ja-Ela | ikman,6500000,Toyota,Yaris,2010,179000,Petrol,1300,Automatic,Gampaha
https://ikman.lk/en/ad/volkswagen-t-cross-tsi-active-2023-for-sale-colombo-37,Volkswagen T-Cross TSI Active 2023 for Sale in Kohuwala | ikman,12800000,Volkswagen,T-Cross,2023,15100,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-rs-premium-2025-for-sale-colombo-43,Honda Vezel RS premium 2025 for Sale in Kohuwala | ikman,19950000,Honda,Vezel,2025,0,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-rs-premium-2025-for-sale-colombo-16,Honda Vezel RS Premium 2025 for Sale in Mount Lavinia | ikman,20350000,Honda,Vezel,2025,0,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-axio-g-grade-2016-for-sale-colombo-1066,Toyota Axio G grade 2016 for Sale in Dehiwala | ikman,9750000,Toyota,Axio,2016,120000,CNG,1500,Automatic,Colombo
https://ikman.lk/en/ad/nissan-pulsar-1997-for-sale-colombo-130,Nissan Pulsar 1997 for Sale in Boralesgamuwa | ikman,2840000,Nissan,Pulsar,1997,100000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/tata-curvv-2025-for-sale-colombo-1,Tata Curvv 2025 for Sale in Malabe | ikman,10700000,Tata,Other Model,2025,11000,Petrol,1200,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-celerio-zxi-auto-2018-for-sale-gampaha,Suzuki Celerio ZXI Auto 2018 for Sale in Kadawatha | ikman,5625000,Suzuki,Celerio,2018,64000,Petrol,1000,Automatic,
https://ikman.lk/en/ad/daihatsu-terios-2001-for-sale-colombo,Daihatsu Terios 2001 for Sale in Wellampitiya | ikman,5100000,Daihatsu,Terios,2001,195195,Petrol,650,Automatic,
https://ikman.lk/en/ad/suzuki-vitara-2020-for-sale-colombo,Suzuki Vitara 2020 for Sale in Nugegoda | ikman,11000000,Suzuki,Vitara,2020,28000,Petrol,1000,Tiptronic,
https://ikman.lk/en/ad/toyota-chr-gt-turbo-2wd-2018-for-sale-colombo-26,Toyota CHR GT Turbo 2WD 2018 for Sale in Colombo 6 | ikman,13490000,Toyota,CHR,2018,86000,Petrol,1200,Automatic,Colombo
https://ikman.lk/en/ad/toyota-allion-nzt260-a15-g-grade-2007-for-sale-colombo-1,Toyota Allion Nzt260 (a15) G-Grade 2007 for Sale in Moratuwa | ikman,8200000,Toyota,Allion,2007,180000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/maruti-suzuki-800-2007-for-sale-gampaha-7,Maruti Suzuki 800 2007 for Sale in Divulapitiya | ikman,2175000,Maruti,Other Model,2007,131200,Petrol,800,Manual,Gampaha
https://ikman.lk/en/ad/toyota-premio-g-superior-2018-for-sale-colombo-1080,Toyota Premio G Superior 2018 for Sale in Colombo 6 | ikman,15950000,Toyota,Premio,2018,78000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-z-play-2024-for-sale-gampaha-54,Honda Vezel Z PLAY 2024 for Sale in Negombo | ikman,18700000,Honda,Vezel,2024,0,Hybrid,1500,Automatic,Gampaha
https://ikman.lk/en/ad/audi-a3-2018-for-sale-colombo-424,Audi A3 2018 for Sale in Colombo 2 | ikman,13500000,Audi,A3,2018,160000,Petrol,1200,Automatic,Colombo
https://ikman.lk/en/ad/honda-fit-gp1-2013-for-sale-colombo-1098,Honda Fit GP1 2013 for Sale in Pannipitiya | ikman,6750000,Honda,Fit,2013,64000,Hybrid,1300,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-range-sport-autobiography-2019-for-sale-colombo-78,Land Rover Range Sport Autobiography 2019 for Sale in Kohuwala | ikman,49500000,Land Rover,Range Rover Sport,2019,55000,Petrol,2000,Automatic,Colombo
https://ikman.lk/en/ad/kia-sonet-gtx-plus-2025-for-sale-colombo-154,Kia SONET GTX PLUS 2025 for Sale in Kohuwala | ikman,12490000,Kia,Other Model,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/nissan-ad-wagon-1985-for-sale-gampaha,Nissan AD Wagon 1985 for Sale in Katunayake | ikman,775000,Nissan,AD Wagon,1985,31222,Petrol,1500,Manual,
https://ikman.lk/en/ad/honda-vezel-rs-sensing-2025-for-sale-colombo-18,Honda Vezel RS Sensing 2025 for Sale in Dehiwala | ikman,19950000,Honda,Vezel,2025,0,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-e300-amg-coupe-2018-for-sale-colombo-25,Mercedes Benz E300 AMG Coupe 2018 for Sale in Kohuwala | ikman,30000000,Mercedes Benz,E300,2018,30000,Petrol,2000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx150-elford-2017-for-sale-colombo-1,Toyota Land Cruiser Prado TX150 ELFORD 2017 for Sale in Kohuwala | ikman,39900000,Toyota,Land Cruiser Prado,2017,75000,Petrol,2700,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-z-play-moon-roof-2025-for-sale-colombo-151,Honda Vezel Z Play Moon Roof 2025 for Sale in Nugegoda | ikman,20500000,Honda,Vezel,2025,0,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/nissan-tiida-2008-for-sale-colombo-364,Nissan Tiida 2008 for Sale in Wellampitiya | ikman,6500000,Nissan,Tiida,2008,73500,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-z-turbo-2025-for-sale-colombo-10,Toyota Raize Z Turbo 2025 for Sale in Malabe | ikman,12300000,Toyota,Raize,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-land-cruiser-prado-120-2004-for-sale-colombo-8,Toyota Land Cruiser Prado 120 2004 for Sale in Kaduwela | ikman,13750000,Toyota,Land Cruiser Prado,2004,172500,Petrol,2700,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-alto-l-grade-safety-2024-for-sale-colombo-27,Suzuki Alto L Grade Safety 2024 for Sale in Dehiwala | ikman,6585000,Suzuki,Alto,2024,4000,Petrol,660,Automatic,Colombo
https://ikman.lk/en/ad/isuzu-d-max-1998-for-sale-puttalam,Isuzu D-Max 1998 for Sale in Chilaw | ikman,4300000,Isuzu,D-Max,1998,300000,Diesel,2499,Manual,
https://ikman.lk/en/ad/kia-sorento-2011-for-sale-colombo-1255,Kia Sorento 2011 for Sale in Colombo 15 | ikman,10500000,Kia,Sorento,2011,130000,Diesel,2200,Automatic,Colombo
https://ikman.lk/en/ad/toyota-roomy-g-grade-2023-for-sale-colombo-44,Toyota Roomy G Grade 2023 for Sale in Dehiwala | ikman,8890000,Toyota,Roomy,2023,6000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/mitsubishi-montero-sport-2011-for-sale-kandy-4,Mitsubishi Montero Sport 2011 for Sale in Kundasale | ikman,14800000,Mitsubishi,Montero,2011,131800,Diesel,2500,Tiptronic,Kandy
https://ikman.lk/en/ad/audi-a3-advance-2023-for-sale-colombo-16,Audi A3 Advance 2023 for Sale in Dehiwala | ikman,18500000,Audi,A3,2023,8000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/honda-vezel-z-2024-for-sale-gampaha-18,Honda Vezel Z 2024 for Sale in Negombo | ikman,17750000,Honda,Vezel,2024,3500,Hybrid,1500,Automatic,Gampaha
https://ikman.lk/en/ad/porsche-taycan-turbo-1-of-2-2024-for-sale-colombo,Porsche Taycan TURBO 1 OF 2 2024 for Sale in Kohuwala | ikman,89500000,Porsche,Taycan,2024,5000,Electric,800,Automatic,
https://ikman.lk/en/ad/nissan-x-trail-e-power-2025-for-sale-colombo-1,Nissan X-Trail E-Power 2025 for Sale in Colombo 2 | ikman,30999999,Nissan,X-Trail,2025,0,Petrol,1498,Automatic,Colombo
https://ikman.lk/en/ad/jeep-wrangler-2025-for-sale-colombo,Jeep Wrangler 2025 for Sale in Colombo 2 | ikman,59000000,Jeep,Wrangler,2025,0,Petrol,1995,Automatic,
https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-2025-for-sale-colombo-17,Toyota Land Cruiser Prado 250 2025 for Sale in Colombo 2 | ikman,65000000,Toyota,Land Cruiser Prado,2025,0,Petrol,2755,Automatic,Colombo
https://ikman.lk/en/ad/land-rover-discovery-5-2019-for-sale-gampaha-11,Land Rover Discovery 5 2019 for Sale in Ragama | ikman,37650000,Land Rover,Discovery,2019,142500,Diesel,2000,Automatic,Gampaha
https://ikman.lk/en/ad/land-rover-defender-puma-2015-for-sale-colombo,Land Rover Defender 2015 for Sale in Colombo 5 | ikman,19500000,Land Rover,Defender,2015,160000,Diesel,2500,Automatic,
https://ikman.lk/en/ad/toyota-vitz-second-edition-2018-for-sale-colombo,Toyota Vitz 2018 for Sale in Nugegoda | ikman,8500000,Toyota,Vitz,2018,43000,Petrol,990,Automatic,
https://ikman.lk/en/ad/toyota-yaris-ativ-gr-sport-2025-for-sale-gampaha-10,Toyota Yaris Ativ GR Sport 2025 for Sale in Ragama | ikman,18250000,Toyota,Yaris Ativ,2025,0,Hybrid,1500,Automatic,Gampaha
https://ikman.lk/en/ad/honda-vezel-rs-premium-2025-for-sale-colombo-42,Honda Vezel RS PREMIUM 2025 for Sale in Kohuwala | ikman,20390000,Honda,Vezel,2025,5,Hybrid,1490,Automatic,Colombo
https://ikman.lk/en/ad/daihatsu-taft-g-dark-chrome-2024-for-sale-gampaha-19,Daihatsu Taft G DARK CHROME 2024 for Sale in Ragama | ikman,8450000,Daihatsu,Taft,2024,0,Petrol,660,Automatic,Gampaha
https://ikman.lk/en/ad/suzuki-alto-l-grade-2024-for-sale-gampaha-16,Suzuki Alto L Grade 2024 for Sale in Ragama | ikman,6650000,Suzuki,Alto,2024,18000,Petrol,660,Automatic,Gampaha
https://ikman.lk/en/ad/toyota-raize-z-hybrid-12l-2025-for-sale-colombo-2,Toyota Raize Z HYBRID 1.2L 2025 for Sale in Kohuwala | ikman,13990000,Toyota,Raize,2025,14,Hybrid,1200,Automatic,Colombo
https://ikman.lk/en/ad/bmw-i4-edrive40-m-sport-2022-for-sale-colombo-2,BMW i4 eDrive40 M SPORT 2022 for Sale in Kohuwala | ikman,34590000,BMW,i4,2022,18000,Electric,250,Automatic,Colombo
https://ikman.lk/en/ad/suzuki-wagon-r-stingray-2018-for-sale-kurunegala-534,Suzuki Wagon R Stingray 2018 for Sale in Wariyapola | ikman,6840000,Suzuki,Wagon R Stingray,2018,82123,Petrol,660,Automatic,Kurunegala
https://ikman.lk/en/ad/bmw-318i-m-individual-2019-for-sale-colombo-2,BMW 318i Mâ INDIVIDUAL 2019 for Sale in Colombo 5 | ikman,24780000,BMW,318i,2019,24000,Petrol,1500,Automatic,Colombo
https://ikman.lk/en/ad/toyota-yaris-g-led-2023-for-sale-colombo-10,Toyota Yaris G LED 2023 for Sale in Kohuwala | ikman,9850000,Toyota,Yaris,2023,25000,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/mercedes-benz-eqe-300-amg-premium-plus-2024-for-sale-colombo-30,Mercedes Benz EQE 300 AMG PREMIUM PLUS 2024 for Sale in Kohuwala | ikman,48590000,Mercedes Benz,EQE 300,2024,20000,Electric,180,Automatic,Colombo
https://ikman.lk/en/ad/toyota-raize-z-grade-hybrid-2025-for-sale-colombo-119,Toyota Raize Z Grade Hybrid 2025 for Sale in Kohuwala | ikman,14300000,Toyota,Raize,2025,0,Hybrid,1200,Automatic,Colombo
https://ikman.lk/en/ad/toyota-yaris-ativ-gr-sport-white-2025-for-sale-gampaha-6,Toyota Yaris Ativ GR Sport White 2025 for Sale in Ragama | ikman,18250000,Toyota,Yaris Ativ,2025,0,Hybrid,1500,Automatic,Gampaha
https://ikman.lk/en/ad/honda-vezel-z-premium-10-speaker-2025-for-sale-colombo-104,Honda Vezel Z Premium 10 Speaker 2025 for Sale in Kohuwala | ikman,19100000,Honda,Vezel,2025,0,Hybrid,1500,Automatic,Colombo
https://ikman.lk/en/ad/hyundai-tucson-fully-loaded-2013-for-sale-colombo-5,Hyundai Tucson Fully Loaded 2013 for Sale in Nugegoda | ikman,9200000,Hyundai,Tucson,2013,82899,Diesel,2000,Automatic,Colombo
https://ikman.lk/en/ad/toyota-corolla-2008-registered-2007-for-sale-colombo,Toyota Corolla 2007 for Sale in Ratmalana | ikman,6650000,Toyota,Corolla,2007,129690,Petrol,1794,Automatic,
https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-tx-2011-for-sale-kalutara,Toyota Land Cruiser Prado 150 TX 2011 for Sale in Panadura | ikman,26950000,Toyota,Land Cruiser Prado,2011,125814,Petrol,2700,Automatic,
https://ikman.lk/en/ad/kia-sonet-gtx-plus-2025-for-sale-colombo-153,Kia Sonet GTX Plus 2025 for Sale in Dehiwala | ikman,12250000,Kia,Other Model,2025,0,Petrol,1000,Automatic,Colombo
https://ikman.lk/en/ad/hyundai-eon-magna-2017-for-sale-colombo-6,Hyundai Eon Magna 2017 for Sale in Talawatugoda | ikman,4400000,Hyundai,Eon,2017,126000,Petrol,800,Manual,Colombo
https://ikman.lk/en/ad/honda-vezel-rs-new-model-2025-for-sale-colombo,Honda Vezel RS NEW MODEL 2025 for Sale in Kalubowila | ikman,20150000,Honda,Vezel,2025,0,Hybrid,1500,Automatic,
